source,target
15154811,17548673
15154811,2763503587
15154811,823977758376230912
15154811,1273431872262098944
15154811,4852189571
15154811,31170194
15154811,40902306
15154811,799632205622480896
15154811,1273766809
15154811,829363634069446657
15154811,3230182428
15154811,1271975834031620096
15154811,3219518695
15154811,3971192529
15154811,4834898643
15154811,244655353
15154811,88078502
549304456,1295783797007425536
549304456,1002345730181337090
549304456,52327900
549304456,1209438073
549304456,2521469449
549304456,3313142623
549304456,83809299
549304456,2875453509
549304456,960504401873039360
549304456,38641286
549304456,945214669
549304456,97904497
549304456,23173210
549304456,57036566
549304456,83775813
549304456,1222882734948995075
549304456,30341231
549304456,206335267
549304456,4643465352
549304456,2212215020
549304456,1153677382936616960
549304456,1037615776482639872
549304456,261598082
549304456,500126629
549304456,1155394029544247296
549304456,1176382899106516992
549304456,22139847
549304456,71224303
549304456,2162145590
549304456,211905677
549304456,171988989
549304456,2580789216
549304456,2908347562
549304456,4156154333
549304456,982468364
549304456,1542731851
549304456,2741690319
549304456,95092020
549304456,900837232537460737
549304456,1161412170
549304456,874904274
549304456,75979875
549304456,100595958
549304456,733422505
549304456,198171949
549304456,191125421
549304456,133483967
549304456,881007280992395264
549304456,48898826
549304456,500123177
549304456,51708062
549304456,2453330839
549304456,3695854095
549304456,4559370317
549304456,157809457
549304456,559472452
549304456,36039822
549304456,49932212
549304456,527156989
549304456,273354091
549304456,2832261790
549304456,2423289337
549304456,172678830
549304456,295172320
549304456,41555739
549304456,3299729877
549304456,1343394810
549304456,475571919
549304456,525862729
549304456,165387035
549304456,1267477128
549304456,138753057
549304456,43091776
549304456,18027434
549304456,460024919
549304456,97584391
549304456,1488694507
549304456,46989098
549304456,762011006
549304456,41075254
549304456,100650272
549304456,30623732
549304456,615171362
549304456,315135991
549304456,119483588
549304456,52404889
549304456,153385053
549304456,17599264
549304456,24112803
549304456,130499946
549304456,539036023
549304456,204695538
549304456,47539882
549304456,45820838
17797666,2181597942
17797666,74875426
17797666,74480424
17797666,21698758
17797666,2998445748
17797666,2816944560
17797666,3056307455
17797666,1354490291105968128
17797666,66454339
17797666,991946118404730880
17797666,854022079871504384
17797666,2855536962
17797666,2788101952
17797666,370332549
17797666,816307330698584064
17797666,169502219
17797666,33795095
17797666,44317593
17797666,84480308
17797666,2816709721
17797666,1707318553
17797666,124436459
17797666,3029572271
17797666,1082334352711790593
17797666,816298918468259841
17797666,92967826
17797666,977931100038287361
17797666,4901797959
17797666,985488937820000258
17797666,1341076694971650048
17797666,1349149096909668363
17797666,766316988864094208
17797666,249102629
17797666,761389837085585408
17797666,424484966
17797666,237026744
17797666,76558553
17797666,1244702282006085633
17797666,97622129
17797666,595890990
17797666,808038369825615873
17797666,37648300
17797666,493856544
17797666,544786977
17797666,1877359123
17797666,878956752158560256
17797666,2163039523
17797666,7923652
17797666,700834522821046273
17797666,259158556
17797666,1387387235813703681
17797666,1696858201
17797666,1254474637
17797666,858383035137273856
17797666,28213516
17797666,97217966
17797666,2707179805
17797666,19700387
17797666,833159137554989056
17797666,216939636
17797666,106380455
17797666,11589192
17797666,173187018
17797666,595245502
17797666,263793754
17797666,811229675758505984
17797666,733357496568532992
17797666,107927797
17797666,30891818
17797666,31188413
17797666,870549491186675713
17797666,988790166704852992
17797666,1591028677
17797666,1684209097
17797666,130557513
17797666,1357335584356790272
17797666,731117568556142592
17797666,4068347835
17797666,2253148681
17797666,4053162792
17797666,1186534890
17797666,576533046
17797666,16967612
17797666,844886641
17797666,169406591
17797666,20123671
17797666,57549358
17797666,911182427782909952
17797666,126712958
17797666,58006725
17797666,849293340
17797666,174151902
17797666,931468093
17797666,14169132
17797666,803799339030220804
17797666,47083884
17797666,1160656482989424641
17797666,274004832
17797666,869868484297056256
17797666,25734932
17283244,242967927
17283244,60530851
17283244,15711355
17283244,1258927243272716288
17283244,21611239
17283244,21626287
17283244,21634600
17283244,37710752
17283244,19725644
17283244,16952572
17283244,19384258
17283244,19487553
17283244,15851646
17283244,16701997
17283244,814304
17283244,16583577
17283244,8254982
17283244,15473958
17283244,15165493
17283244,14693823
17283244,4620451
12702822,964899362211008519
12702822,2411222281
12702822,910740637
12702822,38233602
12702822,1121917265870577671
12702822,141376289
12702822,24602126
12702822,747222475461656577
12702822,2991381840
12702822,1116653647721451521
12702822,17297668
12702822,1148628012671361024
12702822,21146468
12702822,12668172
12702822,290710248
12702822,81123183
12702822,17169523
12702822,1087860428
12702822,822254523112714240
12702822,1287832092865204224
12702822,1143737757430353922
12702822,11348722
12702822,4175759465
12702822,17678529
12702822,1374749238584823811
12702822,1232783237623119872
12702822,1373043992204611590
12702822,254745146
12702822,30745844
12702822,9207632
12702822,1060787342
12702822,1304794047811325956
12702822,103760901
12702822,1551758084
12702822,21292523
12702822,1640929196
12702822,146712087
12702822,40221971
12702822,968881477
12702822,1305216772447121414
12702822,1010373695204782082
12702822,410380828
12702822,15398998
12702822,1355208397235302406
12702822,960699144485646336
12702822,43117170
12702822,860609899885187074
12702822,1077756486997168128
12702822,1349154719386775552
12702822,1325340483883773955
12702822,27057263
12702822,1363914534
12702822,16302644
12702822,1349149096909668363
12702822,1348403580651384832
12702822,48254999
12702822,1123159376741560320
12702822,21001599
12702822,824761019591450625
12702822,15786632
12702822,3848285061
12702822,1712480245
12702822,1482779976
12702822,1076526138736951298
12702822,942158354285072384
12702822,2426189960
12702822,288277167
12702822,14642495
12702822,1006037369001267200
12702822,391693553
12702822,309366491
12702822,520194696
12702822,14188985
12702822,157073086
12702822,293850289
12702822,2360816491
12702822,959532148632911872
12702822,32372834
12702822,1074484159333027840
12702822,15116631
12702822,14283618
12702822,772618119432900608
12702822,2364866400
12702822,1088493285528621056
12702822,26952616
12702822,73754019
12702822,1292499080673976321
12702822,67380469
12702822,2875812399
12702822,266364351
12702822,426909329
12702822,2443567364
12702822,1303031926765297664
12702822,210236794
12702822,3430788867
12702822,1598557909
12702822,378206995
12702822,259540958
12702822,127605667
12702822,1288289068384755712
8005492,182848770
8005492,806954845
8005492,1323214644
8005492,39917521
8005492,15194242
8005492,73204975
8005492,4228837518
8005492,78335345
8005492,380407364
8005492,1331202056766500865
8005492,541731281
8005492,1335088873370656801
8005492,1349149096909668363
8005492,803694179079458816
8005492,747043567936352261
8005492,967876605312892929
8005492,34239380
8005492,2354013972
8005492,469924181
8005492,255747911
8005492,18671559
8005492,31069618
8005492,17313252
8005492,53609015
8005492,1276082559621963778
8005492,1309501827071827974
8005492,809224945
8005492,1086703113027891200
8005492,28882275
8005492,882205935938269184
8005492,1580938903
8005492,67164308
8005492,59623196
8005492,4310786068
8005492,17449574
8005492,2520869437
8005492,1266097963924889601
8005492,253178454
8005492,35551733
8005492,930212222495797254
8005492,83265746
8005492,1452039792
8005492,23420217
8005492,96149284
8005492,3087887437
8005492,1022940272961957888
8005492,307577710
8005492,337308938
8005492,257232251
8005492,347875029
8005492,3948910067
8005492,871972941264592897
8005492,3060489838
8005492,26029878
8005492,2530913857
8005492,913620230261366784
8005492,752967707277029376
8005492,1630709755
8005492,1241873594323324929
8005492,340445091
8005492,357606935
8005492,110509537
8005492,74167468
8005492,275753970
8005492,3238448948
8005492,811310108152131585
8005492,519596463
8005492,3562121415
8005492,2251623492
8005492,25821918
8005492,839318427009417217
8005492,17323476
8005492,14852707
8005492,919694963662716930
8005492,182468613
8005492,2478456674
8005492,2332592232
8005492,1387725252
8005492,2875950113
8005492,30263292
8005492,761304582945472512
8005492,243929747
8005492,1187046308957376518
8005492,2625684244
8005492,1170480176
8005492,826536797228396544
8005492,1191427494827704320
8005492,1114672069201940480
8005492,15037599
8005492,828019861
8005492,2764811815
8005492,1155497149
8005492,2202163974
8005492,384654420
8005492,901886689
8005492,246560945
8005492,35615938
8005492,26183601
8005492,349464360
8005492,563519910
35810531,1133803940427046912
35810531,773280684173463552
35810531,3978921
35810531,1300472739170365440
35810531,18050260
35810531,1258116032729931776
35810531,41115721
35810531,74572650
35810531,6273552
35810531,450738176
35810531,3717108988
35810531,3375869445
35810531,266634000
35810531,2272380277
35810531,1318936544758140928
35810531,878399401
35810531,847890227515535361
35810531,26168797
35810531,2962791862
35810531,1428683570
35810531,257289294
35810531,161366248
35810531,47437967
35810531,44701739
35810531,176438655
35810531,19109953
35810531,1358499280844169222
35810531,23703228
35810531,43130767
35810531,891524195078754305
35810531,1278168290
35810531,75875590
35810531,69693075
35810531,818282957618216960
35810531,924477920
35810531,2215729160
35810531,24886025
35810531,343574186
35810531,234786485
35810531,953083640224894976
35810531,849672041502576642
35810531,935989992127696896
35810531,1413698888
35810531,473665415
35810531,64624107
35810531,16870480
35810531,917756532141580288
35810531,820034107803508736
35810531,874896877
35810531,2881836388
35810531,795803958098980864
35810531,63779713
35810531,106649575
35810531,343928585
35810531,491364414
35810531,731169836819218433
35810531,621064274
35810531,590205851
35810531,2439450378
35810531,862046225155203074
35810531,153890560
35810531,138750523
35810531,715851056148791296
35810531,1266956173917384705
35810531,1002014071
35810531,73357647
35810531,49018979
35810531,32438133
35810531,1269506896375013379
35810531,131926473
35810531,968948833186123776
35810531,1234357858587770880
35810531,47325797
35810531,15319524
35810531,716489098312228864
35810531,1197276034288308224
35810531,940815639589064711
35810531,960735894
35810531,21826637
35810531,196226765
35810531,3242440769
35810531,174375931
35810531,22258228
35810531,41548040
35810531,1263955994213847043
35810531,90422822
35810531,30887511
35810531,33189599
35810531,330891948
35810531,2950885511
35810531,27060731
35810531,1078706588
35810531,284566326
35810531,1356867848
35810531,841063019270569985
35810531,999129832775737344
35810531,226691055
35810531,383960673
35810531,58821552
35810531,3547824793
86626845,197470016
86626845,2178775035
86626845,4119741
86626845,27443744
86626845,999100031239118853
86626845,110445334
86626845,20479813
86626845,22330739
86626845,180107694
86626845,20799280
86626845,58006725
86626845,424291167
86626845,2590544576
86626845,36711022
86626845,4207961
86626845,16129920
86626845,80669911
86626845,1489776218
86626845,2710796718
86626845,14647570
86626845,93069110
86626845,1215444012322172928
86626845,34719119
86626845,250211424
86626845,1166431443968385024
86626845,18622869
86626845,14216123
86626845,822496079274975232
86626845,820354372827758592
86626845,2715046843
86626845,2559918498
86626845,33836629
86626845,834033651578978304
86626845,1270795052
86626845,49129289
86626845,18170896
86626845,976580803491745794
86626845,148529707
86626845,20109439
86626845,239210681
86626845,26849735
86626845,330164748
86626845,45586617
86626845,34312259
86626845,174151902
86626845,712012171031420928
86626845,1022127404
86626845,39416218
86626845,327862439
86626845,130557513
86626845,149522272
86626845,834081571493785600
86626845,1236557193752657926
86626845,1143921823735828480
86626845,1094762324097822720
86626845,937071079
86626845,704282873231237121
86626845,1238615498754949120
86626845,13145012
86626845,17393219
86626845,831279407088148480
86626845,593289567
86626845,93957809
86626845,11107172
86626845,21461359
86626845,800936305
86626845,217530555
86626845,16017475
86626845,37723353
86626845,212657985
86626845,8496762
86626845,65375759
86626845,26117944
86626845,234186830
86626845,820452522494226433
86626845,86970530
86626845,2426189960
86626845,14298769
86626845,756713112
86626845,20109973
86626845,2409592178
86626845,1651522832
86626845,453124512
86626845,168295477
86626845,297100174
86626845,22346932
86626845,221580114
86626845,21059255
86626845,864560037821370369
86626845,273375532
86626845,398172747
86626845,1005085697018138624
86626845,49698134
86626845,217171485
86626845,487673211
86626845,394087611
86626845,233788247
86626845,189868631
86626845,3238448948
86626845,540458083
796584325,3097519864
796584325,819717383975739392
796584325,14587429
796584325,62044012
796584325,1319136870677164032
796584325,18737039
796584325,16060054
796584325,1266440972923273216
796584325,275768423
796584325,427976891
796584325,1041505331979857921
796584325,814446381515603968
796584325,411586918
796584325,2877269376
796584325,207881569
796584325,309198860
796584325,2903868620
796584325,719057596540461057
796584325,168805139
796584325,29873662
796584325,816819400334594048
796584325,994991396712058880
796584325,115190692
796584325,994300581291282432
796584325,877025898687590401
796584325,1169380787239686144
796584325,2950677387
796584325,856432904108421120
796584325,3409898008
796584325,731279155
796584325,355278245
796584325,875970379650445312
796584325,1640407356
796584325,465023908
796584325,174312391
796584325,112717746
796584325,832596127962775552
796584325,177101260
796584325,140731748
796584325,3290436545
796584325,215399723
796584325,977687191202693125
796584325,1163786515144724485
796584325,845968426011119616
796584325,990433714948661250
796584325,735811158469423105
796584325,2295554268
796584325,2816045773
796584325,471550563
796584325,1036104084
796584325,811840379733606401
796584325,50343115
796584325,14009672
796584325,283755001
796584325,1084212657761148928
796584325,1082719172717621253
796584325,892732157294030848
796584325,837133583558987776
796584325,279602892
796584325,1459289726
796584325,841499391508779008
796584325,1556664198
796584325,923010104479252480
796584325,4603400475
796584325,99581347
796584325,911297187664949248
796584325,1034844617261248512
796584325,50393960
796584325,26970530
796584325,848799224854609920
796584325,352013269
796584325,1004334946230693890
796584325,123096209
796584325,2164645370
796584325,384978819
796584325,1365971
796584325,844700194197397506
796584325,2784575957
796584325,55178805
796584325,940254249920819200
796584325,3773116163
796584325,534042677
796584325,41446149
796584325,48329145
796584325,895919640609783808
796584325,17559383
796584325,740238495952736256
796584325,2577596593
796584325,2309105822
796584325,180993910
796584325,768197780
796584325,2249045844
796584325,4013975440
796584325,5620142
796584325,2361967422
796584325,63873759
796584325,860076704
796584325,839501726738755584
796584325,289610659
796584325,333607171
1081062078,226681986
1081062078,1196383669323214848
1081062078,276153529
1081062078,50109331
1081062078,711918749184626688
1081062078,475682061
1081062078,157299529
1081062078,3291827125
1081062078,209655310
1081062078,394647614
1081062078,380966413
1081062078,793745678774173696
1081062078,961907876783624192
1081062078,3963391077
1081062078,1136607648974028805
1081062078,1213082374017126400
1081062078,180427697
1081062078,1379336286947979265
1081062078,2673085267
1081062078,1016075127287623683
1081062078,751575978
1081062078,226915344
1081062078,221134959
1081062078,1603918488
1081062078,1197548197503090688
1081062078,339814542
1081062078,4774231660
1081062078,710398091032207360
1081062078,23052167
1081062078,754006735468261376
1081062078,1369212597652893696
1081062078,1276158180310036481
1081062078,555809054
1081062078,924359678
1081062078,624057888
1081062078,1283795605798752258
1081062078,1148201224359071744
1081062078,141378493
1081062078,1030867823004930048
1081062078,2221096082
1081062078,304128869
1081062078,3021957545
1081062078,953899742
1081062078,902867204651315204
1081062078,825431151565271040
1081062078,1148516056580919296
1081062078,57615473
1081062078,172383082
1081062078,259221663
1081062078,844238242581008384
1081062078,241123679
1081062078,117060803
1081062078,373468913
1081062078,14342565
1081062078,89494940
1081062078,43077689
1081062078,10933632
1081062078,1114887434
1081062078,1167106199797583873
1081062078,1075025507601825792
1081062078,1104496981429403648
1081062078,1012027460987359232
1081062078,729621672391806980
1081062078,1267161359768322049
1081062078,1270828977184223234
1081062078,1134192134230302720
1081062078,1145799549405077504
1081062078,1246585662381461510
1081062078,311956971
1081062078,614826795
1081062078,806924869111681025
1081062078,1066761062
1081062078,14179977
1081062078,943209666
1081062078,430949845
1081062078,188838005
1081062078,20309837
1081062078,1129781668745764864
1081062078,1298596734780739591
1081062078,998930122295177217
1081062078,694651282552938496
1081062078,1171410828131799042
1081062078,1349149096909668363
1081062078,1323730225067339784
1081062078,1349175483989188608
1081062078,803694179079458816
1081062078,2569743630
1081062078,822215673812119553
1081062078,33315010
1081062078,3875189355
1081062078,1307838314
1081062078,1033428941770510337
1081062078,1650239790
1081062078,125947509
1081062078,839813167
1081062078,635716830
1081062078,76004287
1081062078,1318223587594166272
1081062078,1251207835741978627
1081062078,1295717858643709953
925800751628279808,29684499
925800751628279808,14427429
925800751628279808,397809289
925800751628279808,19829477
925800751628279808,223440240
925800751628279808,1271013863111233536
925800751628279808,166690925
925800751628279808,315718949
925800751628279808,342167747
925800751628279808,212147661
925800751628279808,721931072
925800751628279808,538694531
925800751628279808,838292815
925800751628279808,841499391508779008
925800751628279808,14346204
925800751628279808,1266050812255580161
925800751628279808,19491219
925800751628279808,1252674738624901120
925800751628279808,1162863886250332160
925800751628279808,97279389
925800751628279808,223323922
925800751628279808,1210596212140892160
925800751628279808,188670183
925800751628279808,870035202
925800751628279808,1003795586909233153
925800751628279808,36876992
925800751628279808,1055883888159932416
925800751628279808,1069106254927273984
925800751628279808,1890694861
925800751628279808,1169196060130123782
925800751628279808,1147575865464672256
925800751628279808,1150753028779192320
925800751628279808,901303999529312256
925800751628279808,1138843182970523648
925800751628279808,110103071
925800751628279808,3439624942
925800751628279808,3026704559
925800751628279808,2587743478
925800751628279808,481545993
925800751628279808,185379141
925800751628279808,470917917
925800751628279808,2577596593
925800751628279808,990433714948661250
925800751628279808,4917685477
925800751628279808,84043323
925800751628279808,60944552
925800751628279808,11056912
925800751628279808,352013269
925800751628279808,792035592
925800751628279808,768092862
925800751628279808,194985826
925800751628279808,75905735
925800751628279808,946901247407169536
925800751628279808,404994634
925800751628279808,2508783510
925800751628279808,951871664085708805
925800751628279808,3075414729
925800751628279808,15616053
925800751628279808,288275969
925800751628279808,289158382
925800751628279808,158106469
27785692,977562704624930818
27785692,1298390324650414081
27785692,18768513
27785692,1067907802297966593
27785692,1387054988044562434
27785692,438165882
27785692,17624344
27785692,1120466001915568128
27785692,19430709
27785692,1205273435720470528
27785692,3364732313
27785692,1263683653034532869
27785692,1105296036371857409
27785692,1335629807745441793
27785692,1364181012293447682
27785692,1078948694374957061
27785692,1083680419709632512
27785692,461300393
27785692,18775362
27785692,410692155
27785692,269911679
27785692,727072879
27785692,786047748508221440
27785692,226222147
27785692,3671138595
27785692,1332630685
27785692,346925319
27785692,1238478623151198210
27785692,4257056233
27785692,456772417
27785692,764179199489966080
27785692,62601419
27785692,1059982227336036353
27785692,40221971
27785692,441560048
27785692,2790949826
27785692,14179616
27785692,127605667
27785692,85728309
27785692,3483886635
27785692,714937435335974912
27785692,7226942
27785692,16100741
27785692,67692728
27785692,91326092
27785692,1172795293
27785692,1243740426688966657
27785692,288726496
27785692,256670442
27785692,1093955764442537984
27785692,3897141972
27785692,1088914149860470784
27785692,1270823408415191041
27785692,1325951616
27785692,3340384499
27785692,1223701298878525440
27785692,918474195864039429
27785692,1146793748
27785692,33982104
27785692,219189994
27785692,139520184
27785692,1022940272961957888
27785692,49396062
27785692,53377937
27785692,811077829286907905
27785692,720322341725683713
27785692,4858628771
27785692,25215501
27785692,1386788300
27785692,1234232885525258240
27785692,452382673
27785692,74287341
27785692,904180646930612224
27785692,1251125989654114312
27785692,134805565
27785692,1564412287
27785692,821197174155440128
27785692,2941610871
27785692,733395976174456833
27785692,2746341887
27785692,832773334202871809
27785692,332967893
27785692,1587231854
27785692,929413796
27785692,2866643973
27785692,2959208416
27785692,201443973
27785692,445804196
27785692,1248627273026146304
27785692,708767013804445696
27785692,287854289
27785692,602538744
27785692,46763112
27785692,1240604522017435648
27785692,611595758
27785692,936701400150659073
27785692,991940041
27785692,1110360139855335424
27785692,2976859817
27785692,1077574994
400448353,47839975
400448353,1045381078415028224
400448353,143812589
400448353,29171054
400448353,3237313411
400448353,167830574
400448353,20926214
400448353,1418394145
400448353,192970470
400448353,635716830
400448353,388513351
400448353,803694179079458816
400448353,1323730225067339784
400448353,1349149096909668363
400448353,488602200
400448353,3671138595
400448353,976735243
400448353,369613362
400448353,1290471630096007169
400448353,73463687
400448353,123015364
400448353,78071252
400448353,471677441
400448353,19910041
400448353,16078436
400448353,423116547
400448353,20015311
400448353,1205226529455632385
400448353,251164136
400448353,16312576
400448353,31641658
400448353,7215082
400448353,328167568
400448353,824446979333849089
400448353,3086993946
400448353,221651256
400448353,1188599290232496129
400448353,854332344
400448353,3124725231
400448353,3041806677
400448353,976939127860969472
400448353,834146815016570886
400448353,318821694
400448353,2237952289
400448353,42451620
400448353,5741722
400448353,5392522
400448353,33537967
400448353,342863309
400448353,226222147
400448353,939091
400448353,16581604
400448353,770014743029579776
400448353,944376625545723904
400448353,1029092401262948352
400448353,41060630
400448353,231183280
400448353,188013734
400448353,2773260369
400448353,1084794002245861376
400448353,145091720
400448353,926466294357954560
400448353,354939299
400448353,26623392
400448353,1095482373263642624
400448353,21228708
400448353,38963871
400448353,116547240
400448353,1523164092
400448353,36042554
400448353,2812768561
400448353,842520310226198528
400448353,39253470
400448353,25584248
400448353,38286769
400448353,23527299
400448353,83397066
400448353,38625198
400448353,1007792174
400448353,549517186
400448353,585768110
400448353,59890077
400448353,213833763
400448353,1721029872
400448353,991095061071806464
400448353,1607195196
400448353,16029470
400448353,1113917699187302401
400448353,67756188
400448353,798235470450692096
400448353,759112210329272320
400448353,17494010
400448353,15764644
400448353,138203134
400448353,43995047
400448353,89258836
400448353,3235704543
400448353,3060187169
400448353,1675516896
400448353,34721563
1301191700518502403,228033525
1301191700518502403,510532642
1301191700518502403,1326375719560155136
1301191700518502403,1322183876366766083
1301191700518502403,1228146822759059457
1301191700518502403,1341105684167929861
1301191700518502403,755461776
1301191700518502403,33856936
1301191700518502403,361643441
1301191700518502403,28030099
1301191700518502403,328147123
1301191700518502403,499461396
1301191700518502403,4055744891
1301191700518502403,1617010362
1301191700518502403,22799750
1301191700518502403,16051471
1301191700518502403,132728670
1301191700518502403,2746929300
1301191700518502403,2875939799
1301191700518502403,14327933
1301191700518502403,1291909451335626752
1301191700518502403,1193847796207702017
1301191700518502403,107458181
1301191700518502403,16956532
1301191700518502403,974997208465661953
1301191700518502403,924927064821641216
1301191700518502403,1031543714
1301191700518502403,1106302663895977985
1301191700518502403,1054165925363179520
1301191700518502403,879104555824361474
1301191700518502403,106798034
1301191700518502403,890244242592935936
1301191700518502403,2813327943
1301191700518502403,1275250878656573440
1301191700518502403,2784170424
1301191700518502403,91377432
1301191700518502403,1681581835
1301191700518502403,370685847
1301191700518502403,62704903
1301191700518502403,4924729336
1301191700518502403,827784417049354242
1301191700518502403,28868886
1301191700518502403,362389566
1301191700518502403,51684922
1301191700518502403,458224884
1301191700518502403,304594564
1301191700518502403,2656626306
1301191700518502403,900836564
1301191700518502403,327443289
1301191700518502403,1042185290876563456
1301191700518502403,1195670828534263808
1301191700518502403,310084698
1301191700518502403,528778208
1301191700518502403,1059445546069487621
1301191700518502403,1149576748909993984
1301191700518502403,1255508515940171777
1301191700518502403,973039058082516993
1301191700518502403,991805081371590656
1301191700518502403,98769522
1301191700518502403,1005846500583321601
1301191700518502403,860555190
1301191700518502403,389421993
1301191700518502403,159279277
1301191700518502403,826800630811471873
1301191700518502403,967201305453211648
1301191700518502403,100759413
1301191700518502403,78572522
1301191700518502403,2797975647
1301191700518502403,2356639422
1301191700518502403,1173979315874226183
1301191700518502403,273509393
1301191700518502403,2762047188
1301191700518502403,56606740
1301191700518502403,4027668855
1301191700518502403,47221368
1301191700518502403,163767621
1301191700518502403,1158950019220684800
1301191700518502403,3184163701
1301191700518502403,17217913
1301191700518502403,2282998552
1301191700518502403,969619035263512578
1301191700518502403,494541712
1301191700518502403,1227533775720124416
1301191700518502403,87290528
1301191700518502403,951837918729068544
1301191700518502403,2670581953
1301191700518502403,2882803415
1301191700518502403,1303042095255613440
1301191700518502403,4566349530
1301191700518502403,16360807
1301191700518502403,103878563
1301191700518502403,1172864361817415680
1301191700518502403,2170520472
1301191700518502403,21231246
1301191700518502403,1056191826930098176
1301191700518502403,1272514343142219779
1301191700518502403,722065456434163714
1301191700518502403,1277645626503622656
1301191700518502403,14407317
1301191700518502403,34902853
130602317,1349780002355748868
130602317,887719094677590017
130602317,956163518
130602317,739602678
130602317,1157156209767546880
130602317,1155570322286030849
130602317,1175870729683951616
130602317,262444535
130602317,3421705426
130602317,88846611
130602317,78706973
130602317,2782563306
130602317,536102733
130602317,1235935046021910528
130602317,62594204
130602317,1152058339158843400
130602317,755826044225986560
130602317,281760365
130602317,1328835121970110472
130602317,1294338975809916929
130602317,192669435
130602317,3103716602
130602317,27514990
130602317,9633802
130602317,464990354
130602317,1246255529891991552
130602317,1360701853869170689
130602317,892322030
130602317,354259977
130602317,1219283935865266178
130602317,1103675404190019586
130602317,961500436501970944
130602317,2365887990
130602317,334088432
130602317,52299972
130602317,1382423428355878913
130602317,1085767099182710784
130602317,2745483490
130602317,478437874
130602317,1315999090925281280
130602317,2433526788
130602317,1318028894843305984
130602317,14163748
130602317,2880260326
130602317,1326199772575830016
130602317,1183740487
130602317,3178621130
130602317,16615740
130602317,239885144
130602317,568488523
130602317,754006735468261376
130602317,4228837518
130602317,351548938
130602317,1231481792361910272
130602317,27751774
130602317,171266507
130602317,177683461
130602317,119235424
130602317,18421211
130602317,2181299862
130602317,244787462
130602317,15084418
130602317,913730177317920768
130602317,355283109
130602317,16137494
130602317,799013937433952256
130602317,110540691
130602317,380956211
130602317,1577386752
130602317,1138860186372673536
130602317,1326855971080114176
130602317,811650326176505856
130602317,891875749
130602317,1212406166791213058
130602317,15076791
130602317,1558343912
130602317,18033748
130602317,402229258
130602317,887881420617547777
130602317,406584840
130602317,1260031630837559306
130602317,3012906085
130602317,1194114824512385024
130602317,19135516
130602317,1482779976
130602317,263928436
130602317,60773494
130602317,1273313753136848899
130602317,304271253
130602317,962911410245328902
130602317,262856460
130602317,61908590
130602317,41845913
130602317,16378093
130602317,1326933748143812616
130602317,124076608
130602317,1286486392709582848
130602317,18774592
130602317,3111664334
130602317,120642876
289643326,19502995
289643326,177744119
289643326,39253042
289643326,21144647
289643326,2421362971
289643326,109612550
289643326,49821514
289643326,14900137
289643326,265374819
289643326,38681698
289643326,15656860
289643326,14173315
289643326,913631255236939776
289643326,1349149096909668363
289643326,31565351
289643326,34317032
289643326,78966731
289643326,21875245
289643326,735348997
289643326,14362404
289643326,38018524
289643326,347272439
289643326,58006725
289643326,23281108
289643326,779149093
289643326,232913808
289643326,2315729580
289643326,128134791
289643326,754289204
289643326,158478358
289643326,2856891904
289643326,2731948195
289643326,338676903
289643326,1170675661
289643326,3009415727
289643326,1202820432
289643326,291879802
289643326,15175577
289643326,331987053
289643326,3327461757
289643326,107497796
289643326,874187858
289643326,560697550
289643326,2178918494
289643326,15234075
289643326,151089768
289643326,1014963109717532672
289643326,326756387
289643326,31912074
289643326,892830878627483648
289643326,2651763620
289643326,34916776
289643326,26043704
289643326,710222783737794560
289643326,1030541340432625665
289643326,18671218
289643326,23578860
289643326,56832765
289643326,1128320487694786565
289643326,1248992946088804352
289643326,20945155
289643326,186489227
289643326,209406036
289643326,18931655
289643326,92623297
289643326,491800767
289643326,2704294333
289643326,59393368
289643326,352557959
289643326,601981724
289643326,2803958750
289643326,609287853
289643326,32765322
289643326,23034607
289643326,27242124
289643326,15728098
289643326,95469793
289643326,1049470406
289643326,135994165
289643326,511202481
289643326,4800364455
289643326,2384307619
289643326,825378323152896000
289643326,812102761
289643326,4376234783
289643326,1431657578
289643326,755213713
289643326,969293274
289643326,1429143048
289643326,79945500
289643326,73206956
289643326,298253644
289643326,615340680
289643326,874073270
289643326,214187623
289643326,325647688
289643326,111060879
289643326,6017542
289643326,1155829013098696704
289643326,148601401
4230101712,385328750
4230101712,1402811961792876546
4230101712,1120931539129262085
4230101712,1386224991054663685
4230101712,1315911017558274048
4230101712,67999524
4230101712,1368596954670796800
4230101712,1291348806601076737
4230101712,12016802
4230101712,833369048
4230101712,2929136138
4230101712,627354882
4230101712,897915569558626305
4230101712,921418044370337792
4230101712,171054073
4230101712,108077717
4230101712,847907257807290368
4230101712,1371381079119032323
4230101712,1319907632639950850
4230101712,94384961
4230101712,1397546167156707330
4230101712,1221384649026371585
4230101712,1273615728654946305
4230101712,802787821488480256
4230101712,157370811
4230101712,941960957001064448
4230101712,2783237323
4230101712,1279436010372231170
4230101712,1100948908551766016
4230101712,1235955886234853376
4230101712,1395898139899351040
4230101712,1375672554434650114
4230101712,988378960890183681
4230101712,1131152853563658240
4230101712,919591005514383360
4230101712,1185514288221343745
4230101712,1357331282284322816
4230101712,1282121312
4230101712,1374670760334163968
4230101712,354721118
4230101712,1346264483136634880
4230101712,1362693903019769856
4230101712,856526401339510784
4230101712,916701157141004290
4230101712,1281555254442520584
4230101712,1374049210086137857
