id,protected,verified,followers_count,friends_count,ratio_followers_friends,listed_count,statuses_count,default_profile,default_profile_image,has_url,url_is_google_research,url_is_linkedin,url_is_github,url_has_edu,url_is_academic,url_has_tilde,has_location,has_description,description_research_fields_count,description_mention_count,description_hashtag_count,description_url_count,researcher
14710,0,0,489,564,0.8670212765957447,2,180,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
14711,1,0,1,34,0.029411764705882353,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14712,0,0,5475,2803,1.9532643596146986,37,13669,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14713,0,0,31,143,0.21678321678321677,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14714,0,0,4816,2737,1.7595907928388748,299,11886,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
14715,0,0,2837,2107,1.3464641670621738,98,29987,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
14716,0,0,676,803,0.8418430884184309,11,740,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
14717,0,1,36667,4880,7.513729508196722,609,20317,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14718,0,0,72599,2295,31.63355119825708,741,26823,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14719,0,1,7780,3443,2.2596572756317164,117,3637,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
14720,0,0,9,274,0.032846715328467155,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14721,0,1,520730,453,1149.514348785872,3650,19935,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14722,0,1,8021,50,160.42,29,946,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0
14723,0,1,417913,128,3264.9453125,2756,1273,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
14724,0,0,7956,1112,7.154676258992806,419,3921,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14725,0,1,76140,286,266.2237762237762,563,14609,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14726,0,0,340,1249,0.2722177742193755,2,57,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14727,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14728,0,0,0,140,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14729,0,0,33,373,0.08847184986595175,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14730,0,1,96793,123,786.9349593495934,1558,1418,1,0,1,0,0,0,0,0,0,1,1,0,1,3,0,0
14731,0,0,16843,1974,8.53242147922999,180,26757,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
14732,0,0,7078,2399,2.9503959983326387,44,63489,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14733,0,1,188404,57125,3.298100656455142,1866,14437,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
14734,0,0,2031,568,3.5757042253521125,28,1309,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,1
14735,0,0,1151,2041,0.5639392454679079,3,43211,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14736,0,0,32,51,0.6274509803921569,0,101,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,1
14737,0,0,122,258,0.4728682170542636,2,1431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14738,0,0,30,80,0.375,0,167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14739,0,0,163,276,0.5905797101449275,0,2254,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14740,0,0,64,419,0.15274463007159905,0,8,1,0,1,0,0,0,0,0,0,1,1,0,1,3,0,0
14741,0,1,1062,370,2.8702702702702703,22,2868,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
14742,0,1,238159,5243,45.424184627121875,946,53010,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14743,0,0,166,397,0.4181360201511335,0,392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14744,0,1,12741394,3248,3922.8429802955666,24135,12574,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14745,0,0,74,132,0.5606060606060606,0,26,1,0,1,0,0,0,0,1,0,1,1,2,2,0,0,1
14746,0,0,0,42,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14747,0,0,92,1414,0.06506364922206506,0,8,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1
14748,0,0,79,373,0.21179624664879357,0,90,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0
14749,0,0,18,417,0.04316546762589928,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14750,0,0,607,2249,0.269897732325478,7,6878,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
14751,0,0,290,1288,0.2251552795031056,0,20013,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14752,0,0,124,244,0.5081967213114754,2,1310,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14753,0,0,16021,221,72.49321266968326,92,416,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0
14754,0,0,19857,985,20.15939086294416,229,9136,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
14755,0,0,25,180,0.1388888888888889,0,1162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14756,0,0,0,25,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14757,0,0,65,162,0.4012345679012346,0,9,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1
14758,0,0,0,7,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14759,0,0,0,20,0.0,0,10,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14760,0,0,70,386,0.18134715025906736,0,134,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14761,0,0,35,221,0.1583710407239819,0,467,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14762,0,0,2585,272,9.503676470588236,8,1100,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
14763,0,1,17564,777,22.604890604890606,196,23040,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
14764,0,0,2153,1016,2.1190944881889764,34,6898,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0
14765,0,0,2710,712,3.806179775280899,76,1596,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1
14766,0,0,21,227,0.09251101321585903,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14767,0,1,16163,29,557.3448275862069,324,264,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
14768,0,0,1002,871,1.1504018369690012,31,2046,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0
14769,0,0,100935,624,161.75480769230768,3248,53091,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14770,0,0,22030,21881,1.006809560806179,367,14066,0,0,1,0,0,0,0,0,0,0,1,2,0,4,0,1
14771,0,0,6,21,0.2857142857142857,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14772,0,1,1157402,3543,326.6728760937059,11017,44513,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
14773,0,1,175682,867,202.6320645905421,1110,7008,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14774,0,0,1826,784,2.329081632653061,70,4616,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0
14775,0,0,68,45,1.511111111111111,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14776,0,0,209737,2703,77.59415464298927,1705,33103,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14777,0,0,2332,4446,0.5245164192532613,1,446,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0
14778,0,0,6339,4637,1.367047660125081,6,18588,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14779,0,1,19620,65,301.84615384615387,176,1174,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
14780,0,0,44,13,3.3846153846153846,0,78,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14781,0,0,8977,478,18.780334728033473,219,653,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,0
14782,0,1,50314,598,84.1371237458194,1021,240,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
14783,0,0,0,28,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,0,0,6,104,0.057692307692307696,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14785,0,0,5,208,0.02403846153846154,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14786,0,0,6,39,0.15384615384615385,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14787,0,1,65054,973,66.85919835560124,57,4646,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0
14788,0,0,82,568,0.1443661971830986,0,2724,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
14789,0,1,689113,2725,252.88550458715596,2205,13940,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
14790,0,0,4422,479,9.231732776617955,86,29436,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14791,0,0,270,417,0.6474820143884892,2,190,1,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0
14792,0,0,337,878,0.3838268792710706,1,688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14793,0,1,16543,361,45.825484764542935,162,1550,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0
14794,0,1,2692,1513,1.7792465300727032,89,4470,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14795,0,0,32611,16165,2.017383235385091,501,15873,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14796,0,0,11055,1,11055.0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14797,0,0,651,516,1.2616279069767442,14,5339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14798,0,0,1024,276,3.710144927536232,21,217,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,1
14799,0,0,0,68,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,0,0,716,322,2.2236024844720497,42,1083,1,0,1,0,0,0,0,0,0,1,1,5,0,0,0,1
14801,0,0,3327,513,6.485380116959064,44,9355,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0
14802,0,0,5919,1300,4.553076923076923,111,1154,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14803,0,0,1443,876,1.6472602739726028,46,1974,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,1
14804,0,0,4174,4995,0.8356356356356356,82,2364,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0
14805,0,0,0,122,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14806,0,0,2345,31,75.64516129032258,62,700,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14807,0,0,8,158,0.05063291139240506,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14808,0,0,6919,1801,3.841754580788451,343,5990,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14809,0,0,1619,450,3.597777777777778,47,12497,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14810,0,0,16,85,0.18823529411764706,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14811,0,1,13570,899,15.094549499443826,766,13585,1,0,1,0,0,0,0,0,0,0,1,1,2,0,2,1
14812,0,0,344,1252,0.2747603833865815,2,34,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14813,1,0,0,76,0.0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14814,0,1,188995,1729,109.30884904569115,3881,14745,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14815,0,0,73770,64393,1.1456214184771636,671,42,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0
14816,0,0,1490,777,1.9176319176319176,63,2879,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14817,0,0,5685,2735,2.0786106032906764,472,7912,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14818,0,1,1266647,355,3568.019718309859,2408,4255,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14819,0,1,28409,38,747.6052631578947,167,133,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14820,0,0,8,129,0.06201550387596899,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14821,0,0,1608,468,3.4358974358974357,10,1217,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14822,0,0,603,829,0.7273823884197829,10,1039,1,0,1,0,0,0,1,0,0,1,1,2,0,0,0,1
14823,1,0,23,24,0.9583333333333334,1,30946,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14824,1,0,5,1201,0.004163197335553705,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14825,0,0,229,340,0.6735294117647059,0,293,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14826,0,0,2714,224,12.116071428571429,13,241,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14827,0,0,374,1069,0.3498596819457437,3,208,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14828,0,0,44,180,0.24444444444444444,0,18,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1
14829,0,1,32682,2230,14.65560538116592,672,630,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14830,0,0,332,2447,0.13567633837351858,6,4072,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14831,0,0,3,241,0.012448132780082987,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14832,0,0,108729,114,953.7631578947369,1875,1119,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1
14833,0,0,390,3911,0.09971874200971619,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14834,0,0,33915,66,513.8636363636364,298,2850,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14835,0,0,14,599,0.02337228714524207,0,746,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14836,0,0,59,523,0.11281070745697896,0,1326,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14837,0,0,374,1565,0.2389776357827476,0,2457,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14838,0,0,159,1833,0.0867430441898527,6,828,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0
14839,0,1,58550,193,303.36787564766837,748,2001,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0
14840,0,0,1212,2591,0.46777306059436513,3,690,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
14841,0,0,16074,1664,9.65985576923077,332,3698,0,0,1,0,0,0,0,0,0,1,1,0,8,0,0,0
14842,0,0,18615,1094,17.015539305301644,353,10474,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14843,0,0,1505,444,3.3896396396396398,0,1885,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
14844,0,0,36,151,0.23841059602649006,1,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14845,0,0,5,544,0.009191176470588236,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14846,0,0,5915,2066,2.8630203291384317,44,57158,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
14847,0,0,9482,932,10.17381974248927,154,5236,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0
14848,0,1,13607,107,127.16822429906541,90,1433,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14849,0,0,1712,520,3.292307692307692,53,278,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0
14850,0,0,1531,2951,0.5188071840054219,91,33787,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14851,0,0,18,73,0.2465753424657534,1,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14852,0,0,7,19,0.3684210526315789,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14853,0,0,183,39,4.6923076923076925,0,212,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14854,0,0,13,107,0.12149532710280374,0,153,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14855,0,0,3968,1116,3.5555555555555554,16,6115,1,0,1,0,0,0,0,1,0,0,1,4,2,0,0,1
14856,0,0,13902,1677,8.289803220035779,39,14204,0,0,0,0,0,0,0,0,0,1,1,0,4,5,0,0
14857,0,0,2033,2165,0.9390300230946882,24,12479,1,0,1,0,0,0,0,0,0,1,1,1,4,0,0,1
14858,0,0,3036,1589,1.9106356198867211,4,1392,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
14859,0,0,3705,303,12.227722772277227,214,922,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14860,0,0,736,1113,0.6612758310871518,11,17596,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14861,0,0,8761,1140,7.685087719298245,227,3044,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
14862,0,1,94664,2095,45.18568019093079,957,6706,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14863,0,0,0,111,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14864,1,1,41728,245,170.31836734693877,164,4048,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
14865,0,0,10,236,0.0423728813559322,0,479,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14866,0,0,7,111,0.06306306306306306,0,20,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14867,0,0,1921,944,2.034957627118644,49,1076,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14868,0,1,8999,403,22.330024813895783,132,13119,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14869,0,0,1667,1528,1.0909685863874345,2,1422,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14870,0,1,179374,626,286.5399361022364,2024,5197,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
14871,0,0,2153,5001,0.4305138972205559,19,13055,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14872,0,0,15,32,0.46875,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14873,0,0,17,61,0.2786885245901639,0,1048,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14874,0,0,4205,3166,1.328174352495262,171,110328,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14875,0,0,17664,47,375.82978723404256,166,413,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14876,0,0,2052,4824,0.4253731343283582,15,10817,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1
14877,0,0,7,359,0.019498607242339833,1,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14878,0,0,63,114,0.5526315789473685,2,19,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1
14879,0,0,80,370,0.21621621621621623,0,741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14880,0,0,42,126,0.3333333333333333,0,581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14881,0,0,5,8,0.625,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14882,0,0,43559,251,173.5418326693227,106,10391,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
14883,1,0,37,282,0.13120567375886524,0,221,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14884,0,1,20671,2132,9.695590994371482,338,16606,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0
14885,0,0,2667,2076,1.2846820809248556,22,8975,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14886,0,0,282,277,1.0180505415162455,1,334,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14887,0,0,127,308,0.41233766233766234,2,763,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14888,0,0,4,86,0.046511627906976744,0,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14889,0,0,80,1372,0.05830903790087463,0,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14890,0,0,32,18,1.7777777777777777,0,20,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
14891,0,0,18389,1983,9.273323247604639,418,79485,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
14892,0,0,12871,617,20.86061588330632,68,8772,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14893,0,0,10,52,0.19230769230769232,0,43,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14894,0,0,752,868,0.8663594470046083,9,193,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14895,0,0,11338,1129,10.04251550044287,268,26592,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14896,0,0,98,279,0.35125448028673834,0,7779,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14897,0,0,8610,3675,2.342857142857143,49,3108,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14898,0,0,1499,638,2.3495297805642634,11,6152,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14899,0,0,1280,144,8.88888888888889,22,310,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,1
14900,0,0,150,187,0.8021390374331551,7,58,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14901,0,1,131520,10396,12.651019622931896,5384,285,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14902,0,0,275,161,1.7080745341614907,6,427,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
14903,0,0,94745,141,671.950354609929,690,3923,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0
14904,0,0,2109,3092,0.6820827943078913,37,7233,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
14905,0,0,140,406,0.3448275862068966,1,62,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1
14906,0,0,7,428,0.016355140186915886,0,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14907,0,0,0,14,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14908,0,0,2,101,0.019801980198019802,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14909,0,0,3,18,0.16666666666666666,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14910,0,0,18,124,0.14516129032258066,0,28,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14911,0,1,169880,168063,1.010811421907261,2952,117665,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14912,0,0,5,17,0.29411764705882354,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14913,1,0,730,895,0.8156424581005587,7,5184,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14914,0,0,258,150,1.72,6,1236,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14915,0,1,32045,564,56.81737588652482,171,13364,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14916,0,0,4761,1108,4.296931407942238,76,2276,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14917,0,0,32,66,0.48484848484848486,1,132,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14918,0,0,79,147,0.5374149659863946,0,28,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
14919,0,1,82655,144,573.9930555555555,982,13571,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
14920,0,0,3342,836,3.9976076555023923,62,1543,0,0,1,0,0,0,0,0,0,0,1,1,4,2,0,1
14921,0,0,35,538,0.06505576208178439,0,48,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14922,0,0,0,119,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14923,0,1,1320,287,4.599303135888502,57,1290,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
14924,0,0,1211,0,0.0,11,2409,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0
14925,0,0,2904,2901,1.001034126163392,14,8365,1,0,1,0,0,0,0,0,0,1,1,6,1,1,0,1
14926,0,1,523647,8,65455.875,920,82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14927,0,0,2832,591,4.791878172588833,129,2914,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0
14928,0,0,508,904,0.5619469026548672,27,2549,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0
14929,0,1,4114,2457,1.6743996743996743,188,9645,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14930,0,0,3627,744,4.875,52,7526,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
14931,0,0,64,1250,0.0512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14932,0,0,1257,879,1.4300341296928327,16,3218,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14933,0,0,3168,3599,0.8802445123645457,49,18999,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,1
14934,0,0,2764,734,3.76566757493188,61,4787,1,0,1,0,0,0,0,0,0,1,1,4,4,0,0,1
14935,0,0,94,406,0.2315270935960591,1,1839,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
14936,0,0,45,1082,0.041589648798521256,0,27,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14937,0,0,56555,1657,34.130959565479785,1054,1230,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14938,0,0,446,575,0.7756521739130435,0,698,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14939,0,0,2474,937,2.64034151547492,120,6995,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0
14940,0,0,142,1091,0.1301558203483043,2,1830,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14941,0,1,47295,10911,4.334616442122629,1106,45268,1,0,1,0,0,0,0,0,0,1,1,2,4,0,0,1
14942,0,1,41335,3949,10.467206887819701,1587,18755,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
14943,0,1,112797,990,113.93636363636364,1489,5906,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14944,0,0,4834,4088,1.1824853228962817,136,25321,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
14945,0,0,1944,1521,1.2781065088757397,0,6548,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0
14946,0,0,9293,9399,0.9887222044898394,100,21939,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
14947,0,0,1,4,0.25,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
14948,0,0,17341,267,64.94756554307116,242,4745,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14949,0,0,931,80,11.6375,14,8,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
14950,0,1,3036,1721,1.7640906449738525,165,3348,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14951,0,0,35204,980,35.922448979591834,426,7693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14952,0,0,17766,441,40.285714285714285,133,445,1,0,1,0,0,0,0,0,0,1,1,2,2,0,0,1
14953,0,0,5544,4617,1.2007797270955165,116,30773,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
